filename,label,genre,word_count,sentence_count,code,name,axis,checked,score,metric_name,metric_value,threshold_warn,threshold_severe,flag_count
boring/additional/1-s2.0-S1877042813028322-main.pdf,boring,technical_report,2140,172,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,13.55,6.0,12.0,29
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0093,0.2,0.4,1
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D1.4,No signposting,direction,True,pass,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,0
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0461,0.1,0.2,184
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D2.1,Padding / wordiness,density,True,warn,wordy_phrases_per_1000_words,5.87,4.0,8.0,378
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,0.911,1.5,2.5,54
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1176,0.4,0.55,434
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.2096,0.15,0.3,428
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,4.61,50,80,15
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.12,2.0,5.0,8
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,1.008,0.35,0.2,1
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,6,3,5,5
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.2575,0.4,0.25,175
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.6941,0.55,0.45,10
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/Inter-universal Teichmuller Theory I.pdf,boring,technical_report,64450,3691,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,6.39,6.0,12.0,412
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0097,0.2,0.4,1
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0218,0.1,0.2,27
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,1.12,4.0,8.0,10
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,2.422,1.5,2.5,32
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.3325,0.4,0.55,137
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.1772,0.15,0.3,56
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,6.8,50,80,3
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.22,2.0,5.0,2
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.8663,0.35,0.2,1
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,7,3,5,5
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.9479,0.4,0.25,18
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.6643,0.55,0.45,10
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/NIST.CSWP.29.pdf,boring,technical_report,8968,412,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,8.7,6.0,12.0,78
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0013,0.2,0.4,1
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0218,0.1,0.2,33
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D2.1,Padding / wordiness,density,True,warn,wordy_phrases_per_1000_words,4.84,4.0,8.0,82
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,0.886,1.5,2.5,38
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1453,0.4,0.55,187
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1187,0.15,0.3,76
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,4.27,50,80,2
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.06,2.0,5.0,1
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.8744,0.35,0.2,2
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,5,3,5,4
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.3663,0.4,0.25,20
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D3.5,Vocabulary flatness,texture,True,warn,mattr,0.8071,0.55,0.45,10
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/Notice_of_Retraction_AI_Techniques_for_COVID-19.pdf,boring,technical_report,16954,1287,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,11.91,6.0,12.0,202
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0,0.2,0.4,1
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.006,0.1,0.2,16
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D2.1,Padding / wordiness,density,True,severe,wordy_phrases_per_1000_words,21.96,4.0,8.0,298
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,0.788,1.5,2.5,28
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.0766,0.4,0.55,76
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1353,0.15,0.3,72
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,4.03,50,80,2
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.7434,0.35,0.2,0
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,2,3,5,0
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.272,0.4,0.25,19
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D3.5,Vocabulary flatness,texture,True,warn,mattr,0.7703,0.55,0.45,10
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/SP26_GuardRailSoK.pdf,boring,technical_report,13571,992,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,15.03,6.0,12.0,204
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0207,0.2,0.4,1
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.024,0.1,0.2,16
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,0.81,4.0,8.0,5
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,2.0,1.5,2.5,11
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.184,0.4,0.55,46
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.1608,0.15,0.3,32
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,10.0,50,80,1
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.64,2.0,5.0,4
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,1.1611,0.35,0.2,0
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,2,3,5,0
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,1.0361,0.4,0.25,13
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D3.5,Vocabulary flatness,texture,True,pass,mattr,0.7961,0.55,0.45,10
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/The-Promise-and-Peril-of-AI-0326.pdf,boring,technical_report,6203,250,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,9.83,6.0,12.0,61
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0028,0.2,0.4,1
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0525,0.1,0.2,47
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,1.82,4.0,8.0,26
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,0.826,1.5,2.5,37
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1888,0.4,0.55,151
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1302,0.15,0.3,69
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,6.75,50,80,5
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.7471,0.35,0.2,0
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,3,3,5,1
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.416,0.4,0.25,23
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.712,0.55,0.45,10
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/nihms192342.pdf,boring,technical_report,14256,800,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,8.84,6.0,12.0,126
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0,0.2,0.4,1
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0062,0.1,0.2,21
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,2.26,4.0,8.0,37
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,0.81,1.5,2.5,40
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1316,0.4,0.55,192
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1078,0.15,0.3,54
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,1.37,50,80,1
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.12,2.0,5.0,2
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,1.0735,0.35,0.2,1
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,4,3,5,5
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.2171,0.4,0.25,31
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.759,0.55,0.45,10
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/physically-unclonable-functions.pdf,boring,technical_report,16356,1459,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,12.04,6.0,12.0,197
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0439,0.2,0.4,1
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0292,0.1,0.2,22
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,2.36,4.0,8.0,16
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,2.278,1.5,2.5,13
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1462,0.4,0.55,50
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.1588,0.15,0.3,44
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,7.31,50,80,0
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,1.1288,0.35,0.2,1
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D3.3,Opener monotony,texture,True,pass,longest_same_first_token_run,2,3,5,0
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,1.0023,0.4,0.25,17
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D3.5,Vocabulary flatness,texture,True,pass,mattr,0.7886,0.55,0.45,10
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
boring/additional/security_debt_0326.pdf,boring,technical_report,6771,342,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,8.86,6.0,12.0,60
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D1.1,Buried thesis,direction,True,warn,position_of_first_claim_pct,0.3269,0.2,0.4,1
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D1.6,Topic-position drift,direction,True,warn,expletive_subject_ratio,0.1026,0.1,0.2,4
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,1.92,4.0,8.0,1
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,0.821,1.5,2.5,0
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.0256,0.4,0.55,1
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1364,0.15,0.3,3
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,23.08,50,80,2
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.5867,0.35,0.2,0
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,3,3,5,1
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D3.4,Paragraph monotony,texture,True,pass,paragraph_length_coefficient_of_variation,0.426,0.4,0.25,0
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D3.5,Vocabulary flatness,texture,True,pass,mattr,0.7981,0.55,0.45,10
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D4.1,No concrete examples,surprise,True,warn,longest_abstract_paragraph_run,0,3,6,0
not-boring/01_trusting_trust_thompson_1984.pdf,not-boring,technical_report,520,39,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,9.62,6.0,12.0,5
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0164,0.2,0.4,1
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0418,0.1,0.2,19
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,1.38,4.0,8.0,10
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,0.313,1.5,2.5,3
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.0966,0.4,0.55,37
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.2148,0.15,0.3,58
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,1.31,50,80,0
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.8366,0.35,0.2,0
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,4,3,5,2
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.5822,0.4,0.25,18
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D3.5,Vocabulary flatness,texture,True,warn,mattr,0.6696,0.55,0.45,10
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D4.1,No concrete examples,surprise,True,severe,longest_abstract_paragraph_run,0,3,6,0
not-boring/02_smashing_stack_aleph_one_1996.pdf,not-boring,technical_report,7226,383,D4.4,No specificity,surprise,True,pass,vague_terms_per_1000_words,4.98,6.0,12.0,36
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0234,0.2,0.4,1
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0426,0.1,0.2,34
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,0.6,4.0,8.0,6
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,0.628,1.5,2.5,19
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1236,0.4,0.55,90
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.0766,0.15,0.3,38
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,11.68,50,80,8
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.6951,0.35,0.2,2
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,4,3,5,2
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.575,0.4,0.25,15
